wandb: Currently logged in as: jaivdoshi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /home/jaiv/modified_dqn_pong/wandb/run-20231115_110256-9mhhqqki
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run BLOCKER_HA_LOSS
wandb: ⭐️ View project at https://wandb.ai/jaivdoshi/modified_hirl
wandb: 🚀 View run at https://wandb.ai/jaivdoshi/modified_hirl/runs/9mhhqqki
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
877 0 rew:-2319 mean_rew:nan fps:773, eps:0.99, loss:nan catastrophes:23
117308 138 rew:-120 mean_rew:-118.20 fps:71, eps:0.02, loss:1.6113 catastrophes:1
118209 139 rew:-20 mean_rew:-110.67 fps:69, eps:0.02, loss:1.8692 catastrophes:0
119104 140 rew:-220 mean_rew:-88.17 fps:69, eps:0.02, loss:2.8451 catastrophes:2
119894 141 rew:-21 mean_rew:-85.67 fps:71, eps:0.02, loss:2.4368 catastrophes:0
120753 142 rew:-20 mean_rew:-83.17 fps:67, eps:0.02, loss:2.5182 catastrophes:0
121685 143 rew:-120 mean_rew:-75.65 fps:68, eps:0.02, loss:2.2566 catastrophes:1
122447 144 rew:-21 mean_rew:-70.62 fps:68, eps:0.02, loss:1.9464 catastrophes:0
123207 145 rew:-221 mean_rew:-70.62 fps:68, eps:0.02, loss:3.2308 catastrophes:2
124046 146 rew:-120 mean_rew:-68.15 fps:67, eps:0.02, loss:3.1145 catastrophes:1
124915 147 rew:-20 mean_rew:-63.12 fps:69, eps:0.02, loss:3.3123 catastrophes:0
125785 148 rew:-21 mean_rew:-58.15 fps:68, eps:0.02, loss:2.5715 catastrophes:0
126544 149 rew:-320 mean_rew:-58.15 fps:67, eps:0.02, loss:6.3400 catastrophes:3
127306 150 rew:-21 mean_rew:-63.17 fps:71, eps:0.02, loss:5.2020 catastrophes:0
128401 151 rew:-19 mean_rew:-63.17 fps:68, eps:0.02, loss:3.8280 catastrophes:0
129485 152 rew:-219 mean_rew:-60.62 fps:66, eps:0.02, loss:3.6599 catastrophes:2
130247 153 rew:-21 mean_rew:-65.60 fps:67, eps:0.02, loss:3.7508 catastrophes:0
131009 154 rew:-21 mean_rew:-65.60 fps:64, eps:0.02, loss:2.8394 catastrophes:0
131771 155 rew:-21 mean_rew:-65.60 fps:68, eps:0.02, loss:1.6164 catastrophes:0
132744 156 rew:-120 mean_rew:-65.60 fps:69, eps:0.02, loss:2.8650 catastrophes:1
